1341156,冬瓜,1186,蔬菜,,,0.45,0.55,0.5,冀豫,地,斤,2022-10-01 00:00:00,,138,,admin,,,
1341155,毛冬瓜,1186,蔬菜,,,0.5,1.0,0.75,冀豫,长\小,斤,2022-10-01 00:00:00,,138,,admin,,,
1341154,架豆,1186,蔬菜,,,3.0,5.5,4.25,冀云,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341153,豆王,1186,蔬菜,,,3.0,5.0,4.0,辽晋,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341152,扁豆,1186,蔬菜,,,3.0,4.5,3.75,冀,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341151,豇豆,1186,蔬菜,,,1.5,2.8,2.15,鲁冀,湿\干,斤,2022-10-01 00:00:00,,138,,admin,,,
1341150,白不老,1186,蔬菜,,,3.0,4.0,3.5,辽鲁,,斤,2022-10-01 00:00:00,,138,,admin,,,
1341328,豇豆,1188,粮油,1213,杂粮类,7.0,8.0,7.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341327,白芝麻,1188,粮油,1213,杂粮类,9.0,10.0,9.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341326,黑芝麻,1188,粮油,1213,杂粮类,12.0,13.0,12.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341325,金龙鱼大豆油,1188,粮油,1214,食用油,56.25,57.0,56.63,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341324,金龙鱼调和油,1188,粮油,1214,食用油,65.5,66.5,66.0,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341323,金龙鱼非转基因玉米油,1188,粮油,1214,食用油,74.0,75.0,74.5,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341322,金龙鱼非转基因葵花籽油,1188,粮油,1214,食用油,80.0,81.0,80.5,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341321,金龙鱼非转基因大豆油,1188,粮油,1214,食用油,67.5,68.0,67.75,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341320,绿宝大豆油,1188,粮油,1214,食用油,56.5,57.0,56.75,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341319,绿宝调和油,1188,粮油,1214,食用油,65.0,66.0,65.5,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341318,绿宝花生油,1188,粮油,1214,食用油,94.0,97.0,95.5,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341317,福临门大豆油,1188,粮油,1214,食用油,56.25,57.0,56.63,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341316,福临门花生油,1188,粮油,1214,食用油,94.0,97.0,95.5,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341315,福临门调和油,1188,粮油,1214,食用油,64.0,65.0,64.5,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341314,福临门菜籽油,1188,粮油,1214,食用油,77.5,78.0,77.75,,4.5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341313,福临门非转基因玉米油,1188,粮油,1214,食用油,72.75,73.75,73.25,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341312,福临门非转基因葵花籽油,1188,粮油,1214,食用油,80.0,81.0,80.5,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341311,福临门非转基因大豆油,1188,粮油,1214,食用油,67.0,67.5,67.25,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341310,元宝牌大豆油,1188,粮油,1214,食用油,110.0,111.0,110.5,,10L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341309,古币香油,1188,粮油,1214,食用油,21.0,22.0,21.5,,450g/瓶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341308,汇福大豆油,1188,粮油,1214,食用油,52.5,53.5,53.0,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341307,非转基因九三大豆油,1188,粮油,1214,食用油,69.0,70.0,69.5,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341306,鲁花花生油,1188,粮油,1214,食用油,147.0,149.0,148.0,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341305,鲁花非转基因大豆油,1188,粮油,1214,食用油,92.5,93.0,92.75,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341304,多力葵花籽油,1188,粮油,1214,食用油,89.0,91.0,90.0,,5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341303,乐初非转基因大豆油,1188,粮油,1214,食用油,128.0,130.0,129.0,,10L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341302,古船大豆油,1188,粮油,1214,食用油,51.0,52.5,51.75,,4.5L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341301,古船非转基因大豆油,1188,粮油,1214,食用油,132.0,133.0,132.5,,10L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341300,大豆油,1188,粮油,1214,食用油,205.0,207.0,206.0,,20L/桶,斤,2022-09-30 00:00:00,,138,,admin,,,
1341274,空心脆枣,1187,水果,1202,干果,5.0,10.0,7.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341273,无花果,1187,水果,1202,干果,18.0,35.0,26.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341272,大榛,1187,水果,1202,干果,23.0,40.0,31.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341271,胡桃,1187,水果,1202,干果,45.0,60.0,52.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341270,国产杏仁,1187,水果,1202,干果,23.0,30.0,26.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341269,普核桃,1187,水果,1202,干果,6.0,15.0,10.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341268,长寿果,1187,水果,1202,干果,26.0,40.0,33.0,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341267,绿茶南瓜子,1187,水果,1202,干果,15.0,18.0,16.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341266,葡萄干,1187,水果,1202,干果,6.0,30.0,18.0,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341265,杏核,1187,水果,1202,干果,7.0,15.0,11.0,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341264,桂圆,1187,水果,1202,干果,9.0,15.0,12.0,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341368,古船标准粉,1188,粮油,1212,米面类,1.86,1.88,1.87,,25kg,斤,2022-09-30 00:00:00,,138,,admin,,,
1341367,五得利富强粉,1188,粮油,1212,米面类,2.2,2.24,2.22,,5kg,斤,2022-09-30 00:00:00,,138,,admin,,,
1341366,五得利富强粉,1188,粮油,1212,米面类,1.9,1.94,1.92,,25kg,斤,2022-09-30 00:00:00,,138,,admin,,,
1341365,五得利特精粉,1188,粮油,1212,米面类,1.94,1.96,1.95,,25kg,斤,2022-09-30 00:00:00,,138,,admin,,,
1341364,五得利标准粉,1188,粮油,1212,米面类,1.88,1.9,1.89,,25kg,斤,2022-09-30 00:00:00,,138,,admin,,,
1341363,五得利雪花粉,1188,粮油,1212,米面类,2.2,2.5,2.35,,25kg,斤,2022-09-30 00:00:00,,138,,admin,,,
1341362,元宝特精粉,1188,粮油,1212,米面类,1.96,2.0,1.98,,25kg,斤,2022-09-30 00:00:00,,138,,admin,,,
1341361,元宝富强粉,1188,粮油,1212,米面类,1.9,1.94,1.92,,25kg,斤,2022-09-30 00:00:00,,138,,admin,,,
1341360,好面缘面粉,1188,粮油,1212,米面类,2.1,2.2,2.15,,25kg,斤,2022-09-30 00:00:00,,138,,admin,,,
1341359,小米,1188,粮油,1213,杂粮类,6.0,7.0,6.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341358,南方江米,1188,粮油,1213,杂粮类,2.8,3.8,3.3,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341357,北方江米,1188,粮油,1213,杂粮类,2.8,3.8,3.3,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341356,黑香米,1188,粮油,1213,杂粮类,4.0,7.0,5.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341355,紫米,1188,粮油,1213,杂粮类,3.5,6.0,4.75,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341354,麦仁,1188,粮油,1213,杂粮类,2.9,3.1,3.0,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341353,薏仁米,1188,粮油,1213,杂粮类,6.0,8.0,7.0,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341352,高粱米,1188,粮油,1213,杂粮类,3.0,3.5,3.25,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341351,爆花玉米,1188,粮油,1213,杂粮类,3.0,3.5,3.25,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341350,小玉米,1188,粮油,1213,杂粮类,2.5,3.0,2.75,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341349,玉米面,1188,粮油,1213,杂粮类,2.4,2.7,2.55,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341348,玉米渣,1188,粮油,1213,杂粮类,2.4,2.6,2.5,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341347,小米面,1188,粮油,1213,杂粮类,4.0,6.0,5.0,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341346,江米面,1188,粮油,1213,杂粮类,3.5,3.6,3.55,,水磨,斤,2022-09-30 00:00:00,,138,,admin,,,
1341345,江米面,1188,粮油,1213,杂粮类,2.9,3.5,3.2,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341344,荞麦面,1188,粮油,1213,杂粮类,3.5,4.0,3.75,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341343,莜麦面,1188,粮油,1213,杂粮类,3.5,4.0,3.75,,,斤,2022-09-30 00:00:00,,138,,admin,,,
1341342,大麦,1188,粮油,1213,杂粮类,3.0,3.0,3.0,,,斤,2022-09-30 00:00:00,,138,,admin,,,
